movie_id,genre_id
9322,28
9322,53
20815,18
20815,878
48745,18
251,14
251,18
251,53
251,9648
251,10749
31225,99
9362,27
9362,28
9362,878
9362,35
123763,18
123763,10749
123763,36
28761,12
28761,18
114,10749
114,35
769,18
769,80
9556,28
9556,878
9556,53
29779,27
29779,35
2891,18
9586,35
9586,18
162,14
162,18
162,10749
483,80
483,53
483,10749
2565,35
2565,10749
1551,18
1551,878
1551,27
1573,28
1573,53
1669,28
1669,12
1669,53
44283,10751
44283,16
10170,18
10170,53
10170,10749
30017,80
30017,18
96466,10749
96466,14
96466,12
96466,18
19384,28
19384,53
19384,878
19384,80
19384,27
388645,10402
388645,10749
388645,35
51763,18
51763,36
7975,35
7975,80
7975,18
7975,10749
123778,18
123778,12
3101,35
3101,80
11186,27
11186,53
26914,27
26914,14
379,18
379,53
379,80
11856,28
11856,12
11856,35
11856,18
169,878
169,28
169,53
5549,28
5549,12
5549,80
5549,878
5549,53
1498,878
1498,28
1498,12
1498,35
1498,10751
28213,18
28213,10749
7974,18
8996,36
8996,18
8996,10752
10847,12
10847,18
10847,53
47329,10749
47329,18
31923,35
31923,18
2291,18
2291,9648
2291,27
48864,35
48864,18
11092,9648
11092,80
11092,53
39101,28
39101,16
39101,878
8217,14
8217,18
8217,10749
8217,35
259808,10770
259808,18
951,35
9768,35
9768,10749
4339,35
4339,18
39323,16
39323,28
39323,878
39323,18
39323,14
581,12
581,18
581,37
18971,35
18971,18
47869,18
47869,53
23535,878
23535,28
11135,16
11135,12
11135,10751
11135,14
242,80
242,18
242,53
15389,35
15389,18
15389,10749
21168,18
21168,53
21168,27
29904,28
29904,12
29904,14
24016,18
24016,12
11909,28
11909,80
11909,53
427910,28
19086,28
60801,10749
60801,18
36884,28
36884,80
36884,18
36884,53
9399,28
1375,18
299668,10770
299668,18
299668,10752
299668,36
928,35
928,27
928,14
20481,27
20481,14
20481,28
274,80
274,18
274,53
10020,10749
10020,10751
10020,16
10020,14
1541,18
1541,53
1541,80
1541,12
15080,16
15080,18
15080,10749
6463,35
1089,28
1089,53
1089,80
8222,18
8222,35
8222,80
1633,18
1633,35
280,28
280,53
280,878
26291,35
26291,80
17990,18
17990,35
17990,10402
17990,10749
879,12
879,14
879,35
879,10751
21828,18
21828,10749
10404,18
12227,28
12227,12
12227,18
12227,10751
58648,18
58648,53
11821,35
11821,10749
8367,28
8367,12
8367,18
177,35
177,18
10750,28
10750,12
10750,53
37137,35
37137,80
14022,18
14022,35
1600,18
129542,18
290,35
290,18
41784,12
41784,18
41784,36
32853,18
68427,18
68427,10749
10380,16
10380,10751
10380,37
10380,12
10380,35
15413,35
15413,10751
1497,878
1497,12
1497,28
1497,35
1497,10751
28117,14
28117,35
28117,10749
339,35
339,18
49410,35
49410,12
12702,35
12702,27
12702,878
41792,12
41792,18
41792,35
88818,18
88818,35
88818,80
1649,12
1649,35
1649,878
10276,35
9292,28
9292,12
9292,35
9595,28
9595,35
9595,10752
174,878
174,28
174,12
174,53
2907,35
2907,14
10249,28
10249,12
10249,878
10249,10751
23378,18
23378,10402
9319,28
9319,53
77195,878
77195,12
77195,28
6524,35
12186,35
12186,14
12186,10749
2107,35
2107,14
2107,10749
9065,80
9065,18
9065,53
42001,12
42001,16
42001,10751
42001,14
214594,53
214594,28
10174,10402
10174,99
4032,35
4032,18
2767,18
2767,10749
650,80
650,18
47252,35
47252,80
29475,18
29475,10402
8592,12
8592,35
8592,80
11284,27
11284,53
24752,28
24752,16
24752,878
48636,27
48636,18
48636,10749
25562,35
30840,12
13122,27
13122,35
20645,18
50270,18
50270,10749
820,18
820,53
820,36
1406,35
1406,37
59058,35
59058,18
3784,18
3784,10749
3784,35
468,18
11890,35
1598,18
1598,80
1598,53
38251,35
38251,10749
38251,10752
10341,18
10341,878
10341,12
65374,28
65374,80
65374,35
65374,53
8010,14
8010,28
8010,12
8010,53
47363,28
47363,12
47363,14
26340,28
26340,12
24993,28
24993,12
9594,53
9594,28
9594,80
9594,18
1915,35
1915,28
11187,27
11187,53
13154,28
13154,35
13154,80
500,80
500,53
812,16
812,10751
812,12
812,14
812,10749
8077,878
8077,28
8077,27
772,35
772,10751
772,12
9504,80
9504,18
9504,9648
881,18
11287,35
11287,18
10206,28
10206,35
10206,27
10608,35
10608,18
364,28
364,14
47866,18
47866,10749
2005,10402
2005,35
766,14
766,27
766,35
10437,10402
10437,35
10437,10751
10437,14
10437,18
10414,35
10414,10751
10414,18
13225,10751
13225,14
13225,16
13225,12
11597,10751
11597,14
11597,35
11597,878
27073,80
27073,28
27073,53
9374,35
9374,14
9374,27
9300,18
9300,14
9367,28
9367,80
9367,53
9367,37
10377,35
26561,10749
26561,18
41768,18
8293,18
8293,10749
1923,18
1923,9648
1923,27
35936,10402
35936,18
35936,10751
54715,18
54715,35
9605,53
9605,27
41776,35
41776,18
15300,18
15300,10402
15300,36
15300,10751
37264,35
37264,10749
11386,80
11386,18
11386,53
11621,10751
11621,35
11621,16
11621,12
47648,28
47648,35
47648,18
10403,9648
10403,18
10403,53
10403,35
9475,18
9475,35
14002,99
763,27
763,35
1883,18
1883,36
8872,35
8872,10402
9876,28
9876,35
10435,18
16562,10749
16562,35
16562,18
19087,35
19087,10751
18183,18
18183,10749
28384,35
28384,18
28384,10749
402,53
402,9648
6114,10749
6114,27
11012,18
11012,10749
10699,35
10699,18
9529,18
9529,27
9529,53
10163,878
10163,27
11066,35
11066,10749
48150,18
48150,10749
56115,35
299963,28
299963,16
299963,12
2322,35
2322,80
2322,18
39103,28
39103,16
39103,878
293,18
293,10751
11068,35
11068,18
11068,10749
11569,27
11569,53
11790,35
11790,18
40213,28
40213,53
33,37
110395,12
110395,16
110395,10751
110395,14
110395,878
9361,28
9361,36
9361,10749
9361,10752
13006,28
13006,80
13006,27
13006,878
22582,16
22582,35
22582,10751
22582,10402
11782,28
11782,53
11782,80
10407,35
10407,10749
10497,53
10497,18
10497,10749
12525,35
12525,27
12525,878
12772,35
12772,18
12772,10749
10406,35
619,28
619,18
619,10749
124088,18
124088,10749
11087,18
11087,53
74714,18
74714,10752
10995,18
10995,10749
23939,35
23939,14
10409,35
10409,18
10409,10749
10538,28
10538,12
10538,53
6547,35
6547,36
329,12
329,878
137,10749
137,14
137,18
137,35
9739,80
9739,28
9739,878
788,35
788,18
788,10751
10498,28
10498,80
10498,53
858,35
858,18
858,10749
21057,16
21057,18
21057,10749
10439,14
10439,35
10439,10751
10419,10402
10419,18
10440,35
10440,9648
47889,18
47889,10749
9571,35
9571,18
11528,10751
11528,35
14135,80
14135,18
14135,35
108,18
8005,35
864,35
864,12
864,18
18215,18
18215,10749
18215,53
9261,35
9261,18
9261,10749
6878,12
6878,35
6878,10751
11566,35
11236,18
11236,10751
11236,14
2758,35
2758,10751
2758,14
6279,10402
6279,35
12661,35
12661,80
424,18
424,36
424,10752
156054,28
156054,14
20435,10770
20435,28
20435,53
34444,35
34444,18
34444,10749
34444,37
26141,35
26141,80
26672,16
26672,10751
26672,14
26672,10749
69703,53
69703,18
713,18
713,10749
33539,16
33539,10751
33539,12
9479,14
9479,16
9479,10751
7500,28
7500,80
7500,53
1689,18
1689,36
5503,28
5503,53
5503,18
19931,18
10436,18
10436,10749
12187,14
12187,35
12187,10749
1550,35
1550,18
11969,37
11969,28
37100,16
37100,10749
37100,28
37100,14
14291,18
9350,28
9350,12
9350,53
26333,35
26333,18
26333,10749
43636,28
43636,14
43636,53
21450,18
21450,35
10852,28
10852,14
10852,36
11041,35
11041,10751
17912,10770
17912,35
17912,18
17912,10402
1245,18
1245,10749
13063,35
13063,37
13063,53
11122,35
11122,18
9607,12
9607,14
9607,35
9607,10751
204569,80
204569,18
204569,9648
204569,10749
204569,10770
9612,35
9612,878
9612,10751
14919,28
14919,16
14919,80
14919,9648
14919,18
10655,18
10655,36
10655,10752
33506,35
33506,18
10423,18
10423,36
10423,28
5550,28
5550,12
5550,80
5550,878
5550,53
2149,18
2149,53
2149,10749
695,18
695,35
4722,27
4722,878
7007,28
7007,18
7007,53
37233,18
37233,9648
37233,53
9702,80
9702,28
9702,18
9702,53
14587,35
14587,18
9800,18
867,18
867,53
9255,28
9255,35
9255,10752
10997,18
319,28
319,80
319,10749
1587,10749
1587,18
25389,35
58787,18
58787,12
58787,53
39324,16
39324,28
39324,878
31578,27
31578,35
31578,10770
9944,53
41660,
7984,18
15765,18
15765,10402
15765,36
9559,18
9559,80
4104,35
4104,18
4478,10749
4478,18
9386,28
9386,18
9386,53
9386,80
9386,9648
8223,35
8223,18
2259,10749
2259,18
8291,18
8291,10749
10502,18
32325,80
32325,18
31642,36
31642,10752
31642,28
31642,18
23210,9648
23210,18
23210,35
11971,18
11971,35
11971,10749
20239,35
33607,35
33607,27
9593,12
9593,14
9593,28
9593,35
9593,10751
2019,28
2019,12
2019,80
2019,53
61197,35
61197,27
61197,878
11811,27
11811,35
11811,14
680,53
680,80
8587,10751
8587,16
8587,18
628,27
628,18
628,14
15283,12
15283,16
15283,14
278,18
278,80
1637,28
1637,53
3049,35
3049,9648
2292,35
1024,18
1024,14
4954,28
4954,53
8831,53
8831,878
8831,28
8831,80
13,35
13,18
13,10749
2788,18
2788,10749
8467,35
2164,28
2164,12
2164,878
9587,18
9587,10749
11395,14
11395,18
11395,35
11395,10751
15969,10751
15969,12
15969,16
15969,10749
15139,10751
15139,14
15139,16
24795,35
24795,10751
24795,14
36955,28
36955,53
10731,18
10731,53
10731,80
10731,9648
30157,80
30157,35
30157,18
30157,53
211211,18
211211,35
211211,10770
101,80
101,18
101,28
11853,10749
11853,37
18620,18
18620,10749
18620,35
36593,35
36593,80
306,28
306,35
306,80
11546,35
11546,80
522,35
522,18
522,36
10451,35
10451,18
10451,10749
236,35
236,18
236,10749
86369,18
86369,35
34152,35
34152,18
8850,14
8850,28
40156,18
40156,10749
18670,28
18670,35
18670,12
15097,35
57834,18
57834,10749
64900,18
64900,9648
64900,53
41589,35
41589,10751
41589,14
11934,35
25284,53
25284,80
25284,10749
25284,18
25645,28
25645,35
25645,18
25645,10749
77728,18
77728,27
77728,12
22059,28
22059,878
22059,12
48992,35
48992,18
48992,10749
10447,28
10447,18
10447,878
10447,53
30575,16
30575,14
30575,28
30575,10749
30575,35
33633,18
2759,18
2759,35
11667,28
11667,12
11667,35
11667,53
39767,35
2636,28
2636,53
9495,14
9495,28
9495,53
10464,35
10464,18
10464,10751
10464,10749
22586,10751
22586,16
22586,14
22586,12
22586,35
11104,18
11104,35
11104,10749
10467,35
10467,10749
10467,18
33783,35
109,35
109,18
109,9648
44925,18
44925,53
193,878
193,28
193,12
193,53
4337,27
4337,10770
854,10749
854,35
854,80
854,14
8983,16
8983,9648
8983,53
8983,27
8983,14
4476,18
4476,37
4476,10749
4476,10752
4476,28
18591,53
14237,27
14237,878
11450,36
11450,18
11450,9648
2124,10749
2124,9648
2124,53
255988,36
2654,27
2654,9648
2654,14
21947,878
21947,28
13595,35
13595,80
13595,10402
241,80
241,53
241,18
888,14
888,35
888,10751
82027,18
10897,10749
10897,35
10897,10751
11596,27
11596,9648
11596,14
64347,18
64347,80
712,35
712,18
712,10749
11592,35
11592,80
14522,10751
14522,12
14522,18
114218,18
114218,53
11164,35
11164,28
11164,10751
11164,18
10531,18
10531,53
11777,35
11777,18
11777,10749
10462,35
10462,10770
10660,35
10660,18
10660,10749
12207,28
12207,35
305656,18
305656,10770
76594,10751
76594,10770
98287,35
98287,10770
14334,12
14334,14
14334,10751
14334,18
12519,35
12519,18
342474,35
342474,18
436167,35
436167,18
11985,18
10510,14
10510,18
10510,10751
9331,28
9331,18
9331,53
11231,28
11231,18
11231,10751
11231,12
10732,12
10732,28
10732,35
38940,28
30526,28
29803,14
29803,53
29803,9648
29803,27
29803,878
29803,10770
9673,35
30304,18
30304,36
11858,35
11858,18
629,18
629,80
629,53
807,80
807,9648
807,53
862,16
862,12
862,10751
862,35
10428,28
10428,80
10428,53
10428,18
8839,14
8839,35
8839,10751
6950,28
6950,18
6950,878
6950,53
1572,28
1572,53
13531,10402
13531,35
13531,18
11017,35
197,28
197,18
197,36
197,10752
10530,12
10530,16
10530,10751
10530,10749
4584,18
4584,10749
37797,16
37797,18
37797,10751
688,18
688,10749
2293,10749
2293,35
10802,18
9067,28
9067,35
9067,878
9067,14
32513,35
32513,10749
11861,18
11861,10749
9323,28
9323,16
9323,878
281,80
281,18
281,878
281,53
9603,35
9603,10749
9603,18
9263,35
9263,18
9263,10749
22625,18
22625,10749
8391,18
8391,10749
9312,28
9312,14
11446,35
11446,18
880,18
880,35
5,35
414,28
414,80
414,14
21032,10751
21032,16
21032,12
2064,10749
2064,35
949,80
949,18
949,28
11238,12
11238,16
11238,10751
397,35
397,10749
15789,10749
15789,16
15789,10751
15789,35
15789,12
35645,18
35645,12
35645,10751
35645,9648
19101,18
19101,10751
19101,14
11860,35
11860,10749
568,18
568,36
9382,35
9382,18
1710,53
1710,80
1710,9648
1710,27
9090,35
9090,18
524,80
524,18
9909,18
9804,12
9804,28
9804,878
32646,18
11929,80
11929,18
11929,9648
48260,80
48260,18
48260,10749
48260,53
1775,35
34996,18
34996,27
32562,99
32562,36
33542,80
33542,28
33542,35
33542,53
63,878
63,53
63,9648
1642,80
1642,18
1642,9648
1642,53
1642,28
29371,35
29371,18
29371,10749
49809,18
49809,10770
48287,35
48287,18
48287,10751
17015,18
17015,10749
54648,16
54648,12
54648,10751
11220,28
11220,10749
11220,80
28460,16
28460,14
28460,28
28460,10749
28460,35
9070,28
9070,12
9070,878
9070,14
9087,35
9087,18
9087,10749
8844,12
8844,14
8844,10751
406,18
76,18
76,10749
9348,878
9348,27
9348,28
12106,37
12106,28
9691,28
9691,12
9691,80
9691,53
18872,18
11902,35
11902,18
11902,10752
10329,28
10329,12
10329,878
9089,35
9089,18
9089,10749
12110,35
12110,27
139937,27
139937,10770
139937,9648
8512,53
8512,80
8512,9648
902,14
902,878
902,12
39108,16
39108,28
39108,878
9273,80
9273,35
9273,12
19404,35
19404,18
19404,10749
9344,18
9344,80
11443,28
11443,80
6520,28
6520,12
6520,18
6520,10749
16295,18
16295,80
710,12
710,28
710,53
16420,18
8068,53
8068,28
8068,80
36196,35
36196,18
74840,18
74840,53
9598,14
9598,18
9598,35
9598,10751
10722,27
10722,35
10722,28
12122,53
12122,27
12122,878
69272,27
98952,16
98952,10751
98952,14
98952,12
2086,53
2086,80
2086,28
38884,10752
38884,18
38884,36
4307,18
4307,10749
10634,35
11381,35
9482,878
9482,28
24962,12
24962,14
24962,18
24962,10751
687,18
10474,18
10474,80
36834,18
36834,10749
41841,12
41841,10751
41841,37
451,18
451,10749
14819,10751
14819,35
10612,18
10612,35
10612,10749
31357,35
31357,18
31357,10749
33689,35
33689,10751
33689,10749
11780,12
11780,36
11780,18
11780,28
11780,10752
11008,12
11008,35
11008,10751
1802,18
1802,53
62013,35
62013,18
37144,80
37144,9648
37144,53
9802,28
9802,12
9802,53
47333,18
47333,10749
10535,35
10535,28
627,18
627,80
9303,18
9303,53
9303,80
10830,35
10830,10751
10830,14
9208,28
9208,12
9208,53
2300,10751
2300,16
2300,35
2300,878
2300,12
2300,14
602,28
602,12
602,878
954,12
954,28
954,53
755,27
755,28
755,53
755,80
9894,35
9894,18
9894,53
9103,28
9103,12
9103,18
9101,35
4232,80
4232,27
4232,9648
58097,10752
58097,18
58097,36
38223,35
38223,18
38223,10751
513,18
513,10749
2925,35
26890,18
110513,35
110513,18
18555,28
18555,18
18555,53
11229,35
11229,80
11229,53
8840,14
8840,28
8840,12
8840,18
10545,18
10545,16
10545,10751
11412,80
11412,28
11412,9648
11412,53
76996,35
76996,10749
11159,18
10549,18
12709,35
12709,18
12709,10749
10874,35
10874,12
10874,10751
10874,28
10874,10402
9100,27
9100,18
9100,14
10061,28
10061,12
10061,878
10061,53
11076,12
11076,18
11076,10751
11674,10751
11674,35
25059,12
25059,35
25059,18
25059,10751
664,28
664,12
664,18
9279,10751
9279,35
9279,12
41801,18
41801,10749
41801,53
9879,35
9879,80
9879,18
275,80
275,18
275,53
11112,35
222106,18
312,18
312,10402
9400,80
9400,18
9400,53
58985,35
58985,18
58985,10402
3573,10749
3573,35
3573,18
409,18
409,10749
409,10752
47907,35
47907,18
25189,35
25189,18
25189,10749
2061,28
2061,80
2061,18
8426,18
8426,80
8426,10402
8426,878
9591,35
9591,18
9591,10749
9591,10402
9450,35
9450,10749
9450,18
49963,35
49963,18
49963,10749
9283,35
9283,18
9283,10749
11956,35
20318,18
20318,36
161070,10749
161070,35
161070,18
199,878
199,28
199,12
199,53
9625,28
9625,80
9625,53
8052,18
8052,80
41343,35
41343,18
41343,14
10779,27
10779,35
27233,18
27233,80
11543,35
18203,18
18203,10749
10539,12
10539,16
10539,10751
10539,14
454,18
454,10749
10543,53
15674,10770
15674,14
15674,10751
15674,35
55049,35
55049,80
55049,14
55049,9648
75,35
75,14
75,878
9566,53
9566,28
9566,18
47475,35
47475,10749
25355,35
25355,18
17182,53
8866,35
8866,10749
12123,878
12123,28
12123,18
12123,53
18220,18
18220,10749
18220,53
11000,35
88224,18
88224,35
8766,27
8766,878
26748,18
26748,9648
26748,10749
21539,10751
21539,14
21539,18
21539,35
21539,10749
282808,14
282808,16
10218,35
3179,16
3179,35
3179,12
884,53
884,18
10938,35
10938,18
10938,10749
49806,35
49806,18
16448,35
16448,10402
142451,28
142451,18
14553,18
14553,10749
34935,16
34935,35
549,18
549,36
79174,18
79174,10749
3065,35
3065,878
99479,18
2928,35
2928,18
2928,14
12241,35
12241,80
12241,53
25518,35
9268,28
9268,18
9268,9648
9268,53
44705,18
44705,35
44705,10749
21612,80
21612,18
819,80
819,18
819,53
14646,35
8818,36
8818,18
7095,35
7095,10751
7095,18
1592,80
1592,18
1592,9648
1592,53
11069,28
11069,27
11069,35
20539,18
20539,36
9390,35
9390,18
9390,10749
9819,18
16355,28
16355,12
16355,16
16355,35
16355,10751
16355,878
9333,80
9333,28
9401,35
9401,80
9401,53
10478,18
10478,10749
10478,35
44479,18
44479,35
44479,10749
27265,35
27265,18
36271,35
36271,27
36271,878
11228,28
11228,12
11228,53
11867,878
11867,28
11867,12
85866,10751
85866,35
1770,10752
1770,18
1770,53
1770,36
9826,12
9826,28
816,878
816,35
816,80
18,878
18,28
18,12
2649,18
2649,53
2649,9648
9415,28
9415,18
9415,9648
9415,53
9415,80
782,53
782,878
782,9648
782,10749
607,28
607,12
607,35
607,878
1813,18
1813,9648
1813,53
1813,27
563,12
563,28
563,53
563,878
8078,878
8078,27
8078,28
8834,28
8834,18
8834,9648
8834,53
128,12
128,14
128,16
11365,18
11365,36
597,18
597,10749
9619,28
9619,12
9619,18
9619,53
1624,35
9574,35
9574,10751
9574,878
4421,28
4421,18
1701,28
1701,53
1701,80
637,35
637,18
489,18
9922,878
9922,12
9922,28
8413,27
8413,878
8413,9648
11970,16
11970,10751
11970,14
11970,12
11970,35
11970,10749
9611,35
9611,10749
431,53
431,878
431,9648
686,18
686,878
686,9648
49462,18
2898,18
2898,35
2898,10749
9434,28
9434,35
9434,53
9434,10749
415,28
415,878
415,12
9446,35
9446,10751
10371,35
9772,28
9772,53
25994,18
46200,18
46200,10749
46200,10770
38225,12
38225,35
38225,10751
10234,18
10234,27
10234,53
8874,35
8874,10749
9444,16
9444,10751
9444,14
9444,12
20737,35
20737,10751
14817,10751
14817,35
42884,10770
42884,10751
42884,14
42884,10402
42884,10749
6116,12
6116,14
6116,18
6116,35
6116,10402
115744,18
30020,18
12145,35
12145,10749
13852,18
13852,35
55561,18
24662,16
24662,35
24662,10751
24662,10402
45153,18
184,80
184,18
184,53
2118,80
2118,9648
2118,53
4995,18
10357,878
10357,28
10357,18
10357,53
2255,35
2255,18
2255,10749
77223,10752
77223,18
77223,36
58708,18
11419,35
16052,18
16052,10402
16052,36
17834,12
17834,35
17834,10751
17834,14
18329,18
18329,10749
6499,28
6499,12
6499,10751
6499,14
6499,878
10336,28
10336,12
10336,14
10336,27
10336,878
10336,53
9437,53
9437,80
9437,9648
9437,18
8675,35
9092,14
9092,27
9823,28
9823,14
9823,878
638,18
638,53
638,9648
9311,18
9311,53
27103,18
27103,35
1610,35
1610,10749
10603,12
10603,35
10603,10751
10603,10749
40882,18
6623,28
6623,53
14585,35
14585,18
38904,18
38904,10749
15313,35
15313,53
4233,27
4233,9648
3597,27
3597,53
3597,9648
19797,35
19797,10749
94895,14
94895,10749
94895,18
94895,9648
56842,35
330,12
330,28
330,878
18491,16
18491,878
18491,28
18491,18
18519,10751
18519,12
158,35
158,80
9413,10749
9413,35
9413,18
754,28
754,80
754,878
29461,35
29461,18
12238,27
12238,9648
43274,35
43274,10751
43274,27
159797,
48254,35
48254,18
1902,18
1902,53
1902,878
33344,35
33344,18
70687,878
70687,18
5910,80
5910,18
9427,35
36095,80
36095,53
36095,27
36095,9648
14903,16
14903,10751
14903,12
8067,14
8067,35
8067,10749
9366,80
9366,18
9366,53
978,12
978,18
978,36
9406,27
9406,35
9406,14
267,18
267,10749
267,53
41012,35
41012,10402
18415,18
18415,35
2142,80
2142,18
2142,53
9769,18
9769,10749
9360,12
9360,27
9360,53
17589,18
17589,36
17589,10749
714,12
714,28
714,53
9714,35
9714,10751
26689,878
26689,53
26689,28
26689,80
26689,18
9631,28
9631,80
9631,18
9631,53
36647,27
36647,28
8656,28
8656,18
8656,878
16365,28
16365,878
16365,10770
10674,16
10674,10751
10674,12
37165,35
37165,18
9454,18
9454,10749
9454,35
8741,18
8741,36
8741,10752
19381,18
19381,35
9844,35
9844,18
17962,14
17962,18
11545,35
11545,18
10153,878
10153,9648
10153,53
10153,27
9445,18
9445,53
115,35
115,80
1878,12
1878,18
1878,35
1808,18
1808,10402
9276,27
9276,878
9276,9648
11003,10749
11003,35
8545,35
8545,18
8545,10402
14533,10749
14533,18
95,28
95,53
95,878
95,12
9489,35
9489,10749
37636,18
37636,10749
9827,27
9827,878
9827,53
10209,10749
10209,18
14283,18
14283,53
14283,9648
14283,10402
14283,10749
10683,35
10683,18
11634,35
11634,10749
11634,18
3682,18
3682,10402
200,878
200,28
200,12
200,53
9342,28
9342,12
6068,35
6068,28
6068,12
6068,10749
20756,16
20756,10751
9840,18
6435,10749
6435,35
6435,14
2657,14
2657,35
2657,18
9313,12
9313,28
9313,18
857,18
857,36
857,10752
9820,35
9820,10751
9820,10749
9441,18
9441,10749
9441,35
2109,28
2109,35
2109,80
10220,18
10220,80
473,9648
473,18
473,53
9837,12
9837,16
9837,18
9837,10751
100,35
100,80
77469,18
77469,35
2666,9648
2666,878
1934,10749
1934,36
1934,35
18937,14
18937,16
18937,18
18937,10749
18937,10751
10494,16
10494,53
846,9648
846,878
846,53
70846,18
4518,18
4518,36
9464,18
9464,10749
9464,35
104,28
104,18
104,53
9487,10751
9487,16
9487,12
9487,35
929,878
929,28
929,53
1389,10749
1389,35
1389,80
24584,18
24584,10749
9440,18
452,35
452,18
73,18
5332,18
14662,35
14662,18
309,18
11551,35
11551,12
11551,14
11551,878
11551,28
105980,53
105980,18
6396,35
6396,18
6396,80
6396,10402
16155,35
16155,80
13151,16
13151,9648
13151,10751
13151,27
20862,18
20862,35
2137,14
2137,28
2137,12
9732,10751
9732,12
9732,16
9732,28
8838,28
8838,80
8838,18
8838,53
14013,35
9424,9648
9424,27
9424,878
9945,28
9945,14
9945,27
10215,35
10215,18
10215,14
10215,10749
16980,35
16980,18
16980,10749
39437,18
39437,53
39437,27
10216,878
10216,28
10216,27
666,18
83678,18
83678,10751
9715,10749
9715,18
9715,35
32144,18
32144,10749
11932,35
11932,27
9877,27
9877,9648
2671,27
2671,53
11675,27
11675,53
617,9648
617,53
617,18
1075,35
1075,10749
1075,80
9320,28
9320,12
9320,53
9320,878
9320,35
40254,27
40254,18
40254,9648
9798,28
9798,18
9798,53
2157,878
2157,12
544,10749
544,35
55066,27
55066,9648
9706,14
9706,27
9706,9648
9706,53
9421,35
795,10749
795,18
795,14
24525,35
24525,18
11660,18
11660,53
10312,35
10312,18
14444,10751
14444,16
14444,35
14444,12
3600,27
3600,9648
3600,53
11854,10749
11854,18
11854,35
23598,18
11855,35
8195,28
8195,53
8195,80
15805,16
15805,28
15805,80
92657,18
10663,35
253077,35
16129,35
16129,10749
16129,18
8688,53
8688,80
8688,9648
65749,10402
65749,10749
65749,18
32118,18
9466,18
9466,35
62097,18
62097,10749
9410,35
9410,18
9410,10749
297,14
297,18
297,10749
8129,18
9812,53
944,28
944,12
944,35
944,80
944,53
35680,10751
35680,35
35680,18
1965,80
1965,53
1965,18
8916,10751
8916,16
8916,12
8916,35
15037,35
15037,10749
21348,14
21348,12
21348,16
21348,10751
12159,18
12159,14
12159,10749
159582,35
159582,80
27850,12
27850,35
27850,10751
27850,14
27850,10770
55107,18
55107,10749
8583,18
8583,10749
13761,16
13761,10751
13761,12
13761,10749
41469,35
41469,18
41469,10749
30814,18
30814,28
30814,35
30814,80
817,12
817,35
817,80
817,878
10563,35
10563,10749
1542,35
603,28
603,878
14,18
863,16
863,35
863,10751
2668,18
2668,14
2668,53
2668,9648
2668,27
8224,53
8224,80
8224,9648
11001,28
11001,35
11001,80
550,18
4816,80
4816,18
20770,35
20770,10749
3558,18
226,80
226,18
18892,35
18892,80
99,35
99,18
4951,35
4951,10749
4951,18
1893,12
1893,28
1893,878
745,9648
745,53
745,18
2241,35
31582,35
31582,18
8374,28
8374,53
8374,80
1832,14
1832,35
1832,12
345,18
345,53
345,9648
18417,35
18417,18
18417,10749
9430,80
9430,35
9430,53
9451,35
9451,10749
9451,18
9451,9648
10386,10751
10386,16
10386,878
10386,12
492,35
492,18
492,14
926,35
926,878
926,12
4291,35
4291,18
37135,10751
37135,12
37135,16
37135,18
8487,28
8487,12
8487,35
8487,878
8487,37
10210,14
10210,35
10210,10749
1439,18
1439,10749
1439,36
10228,16
10228,10751
10228,12
10228,14
10228,28
61663,35
61663,10749
10137,10751
10137,14
10137,35
10137,12
18212,18
18212,10749
18212,35
10490,35
36210,18
21349,18
21349,35
21349,10749
54111,27
54111,10749
54111,18
9473,16
9473,35
2105,35
2105,10749
15723,35
15723,18
334,18
12524,18
12524,36
796,18
796,10749
33253,35
33253,80
33253,53
38809,18
35612,35
35612,18
10908,28
10908,18
10908,10749
13787,35
13787,18
564,12
564,28
564,14
20067,18
20067,10749
9423,27
9423,28
9423,878
2667,27
2667,9648
1911,12
1911,36
1911,28
9535,35
9535,80
11355,10749
11355,35
11355,18
509,10749
509,35
2112,28
2112,18
2112,80
2112,53
7341,27
7341,53
7341,878
497,14
497,18
497,80
121105,18
121105,10402
121105,10770
1715,18
35122,35
35122,10749
10390,18
10390,10749
170200,53
19738,16
19738,14
19738,28
19738,10749
1213,53
1213,80
1213,18
9824,12
9824,14
9824,28
9824,35
9824,878
46435,35
46435,18
46435,10402
46435,36
9669,27
9669,9648
9669,878
49745,27
49745,9648
49745,53
10212,12
10212,27
10212,37
10212,35
10350,878
10350,28
10350,12
10208,10751
10208,878
10208,14
10208,35
11618,27
11618,53
11618,14
11618,9648
10342,35
10342,53
1661,18
1661,35
16406,35
16406,12
1946,28
1946,53
1946,878
26177,10402
26177,10751
26177,35
1850,35
1850,18
11622,18
11622,10749
11622,35
10314,35
10314,10749
404,18
17707,18
17707,53
17707,9648
11374,35
1443,18
10399,10749
10399,18
28029,18
28029,10749
1812,35
1812,10749
14626,18
37726,27
37726,9648
52404,27
52404,10749
11353,35
10368,35
10368,18
10368,10752
55257,35
55257,18
55257,10749
11129,35
11129,18
11075,27
11075,18
10400,18
14005,27
14005,35
54982,18
622,9648
622,53
622,27
15256,35
15256,18
15256,10749
2211,18
2211,36
2211,10749
9684,35
9684,18
9684,10402
37576,27
37576,53
571818,18
571818,10770
571818,10749
9564,10751
9564,12
9564,35
