movie_id,title,original_title,original_language,popularity,release_date,year,vote_average,vote_count,imdbid,bechdel_rating,bechdel_dubious,bechdel_id,bechdel_date
315946,Passage of Venus,Passage de Venus,fr,4.785,1874-12-09,1874,6.3,113,3155794,0,0,9602,2021-04-02
766094,The Magic Rosette,La Rosace Magique,xx,1.106,1878-05-07,1878,5.761,23,14495706,0,0,9804,2021-05-11
751212,The Musician Monkey,Le Singe Musicien,xx,2.104,1878-05-07,1878,5.929,28,12592084,0,0,9806,2021-05-11
585297,L'Homme Machine,L'Homme Machine,xx,1.608,1885-01-01,1885,4.851,37,8588366,0,0,9832,2021-05-16
159897,Man Walking Around a Corner,Man Walking Around a Corner,xx,3.641,1887-08-18,1887,5.0,85,2075247,0,0,9614,2021-04-03
1191584,Man Riding Jumping Horse,Man Riding Jumping Horse,en,0.178,,1887,4.0,5,7754902,0,0,9841,2021-05-20
16463,Roundhay Garden Scene,Roundhay Garden Scene,en,7.044,1888-10-14,1888,6.3,218,392728,0,0,8040,2018-02-08
96882,Accordion Player,Accordion Player,xx,4.481,1888-01-01,1888,4.8,75,1758563,0,0,9615,2021-04-03
16464,Traffic Crossing Leeds Bridge,Traffic Crossing Leeds Bridge,xx,4.633,1888-10-15,1888,5.883,124,343112,0,0,9616,2021-04-04
335765,Horse and Rider Jumping Over an Obstacle,Pferd und Reiter springen über ein Hindernis,xx,1.865,1888-05-31,1888,5.0,29,3274100,0,0,9675,2021-04-23
355995,Brighton Street Scene,Brighton Street Scene,en,0.455,1888-01-01,1888,3.6,7,2116853,0,0,9947,2021-07-07
32406,"Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses","Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses",xx,1.093,1889-01-14,1889,3.806,18,466876,0,0,9619,2021-04-04
355764,Hyde Park Corner,Hyde Park Corner,xx,1.375,1889-11-23,1889,4.326,23,2116898,0,0,9945,2021-07-07
32571,"Monkeyshines, No. 1","Monkeyshines, No. 1",xx,5.803,1890-11-21,1890,4.889,95,361921,0,0,9617,2021-04-04
33315,"Monkeyshines, No. 2","Monkeyshines, No. 2",xx,2.958,1890-11-21,1890,4.44,50,416046,0,0,9618,2021-04-04
33316,London's Trafalgar Square,London's Trafalgar Square,xx,1.608,1890-01-01,1890,4.5,36,1202028,0,0,9621,2021-04-04
33317,"Monkeyshines, No. 3","Monkeyshines, No. 3",xx,0.969,1890-11-21,1890,3.1,20,416047,0,0,9678,2021-04-24
386743,Flight of the Large Blue Fly,Vol de la grosse mouche bleue,xx,1.255,1905-01-01,1905,5.7,33,5285442,0,0,9946,2021-07-07
355846,"Traffic in King's Road, Chelsea","Traffic in King's Road, Chelsea",xx,1.041,1890-01-01,1890,3.6,13,2116968,0,0,9944,2021-07-06
33229,Dickson Greeting,Dickson Greeting,xx,2.392,1891-05-20,1891,4.867,64,241373,0,0,9626,2021-04-06
33318,Men Boxing,Men Boxing,xx,2.15,1891-04-30,1891,4.08,44,241715,0,0,9628,2021-04-07
104852,Newark Athlete,Newark Athlete,xx,3.359,1891-05-01,1891,4.418,73,241763,0,0,9629,2021-04-07
355999,"Duncan and Another, Blacksmith Shop","Duncan and Another, Blacksmith Shop",en,0.897,1891-01-01,1891,2.0,2,241393,0,0,9792,2021-05-06
355997,Duncan Smoking,Duncan Smoking,en,1.008,1891-01-01,1891,2.8,4,241392,0,0,9793,2021-05-06
355851,Duncan or Devonald with Muslin Cloud,Duncan or Devonald with Muslin Cloud,en,0.337,1891-01-01,1891,2.7,3,241394,0,0,9794,2021-05-06
355848,"Monkey and Another, Boxing","Monkey and Another, Boxing",en,0.271,1891-01-01,1891,3.3,3,241735,0,0,9795,2021-05-07
336380,I Love You,Je Vous Aime,fr,0.989,1891-07-27,1891,4.7,20,3201916,0,0,9800,2021-05-08
312452,The Wave,La Vague,xx,1.733,1891-11-15,1891,4.7,31,3508566,0,0,9802,2021-05-10
416258,Two Fencers,Two Fencers,xx,1.691,1891-01-02,1891,4.591,22,5447082,0,0,9943,2021-07-06
88013,Poor Pierrot,Pauvre Pierrot,fr,4.471,1892-10-28,1892,6.05,100,3,0,0,5433,2014-05-02
16622,A Good Beer,Un bon bock,fr,0.851,1892-10-28,1892,3.667,9,4,0,0,9631,2021-04-08
16613,Clown and His Dogs,Clown et ses chiens,fr,0.704,1892-10-28,1892,4.7,11,2,0,0,9632,2021-04-09
105153,Fencing,Fencing,xx,2.309,1892-01-01,1892,3.4,26,241446,0,0,9951,2021-07-09
355936,Le prince de Galles,Le prince de Galles,en,0.327,1902-08-09,1902,4.8,9,234520,0,0,9952,2021-07-09
355757,Wrestling,Wrestling,en,0.346,1892-01-01,1892,2.9,8,242148,0,0,9948,2021-07-07
16624,Blacksmithing Scene,Blacksmithing Scene,xx,4.127,1893-05-08,1893,5.544,102,5,0,0,9583,2021-03-24
105160,Annabelle Butterfly Dance,Annabelle Butterfly Dance,xx,3.367,1894-01-01,1894,5.418,49,229217,0,0,9636,2021-04-10
159896,Around a Cabin,Autour d’une cabine,dz,2.278,1894-12-15,1894,5.745,55,15,0,0,9646,2021-04-11
152218,The Barber Shop,The Barber Shop,xx,1.704,1894-01-01,1894,4.923,39,229235,0,0,9648,2021-04-13
159904,Bucking Broncho,Bucking Broncho,xx,1.82,1894-10-16,1894,4.241,29,309396,0,0,9649,2021-04-14
155107,Buffalo Dance,Buffalo Dance,xx,1.577,1894-09-23,1894,4.607,42,309402,0,0,9650,2021-04-16
16612,Carmencita,Carmencita,xx,3.195,1894-03-14,1894,5.204,71,1,0,0,9651,2021-04-16
105158,Edison Kinetoscopic Record of a Sneeze,Edison Kinetoscopic Record of a Sneeze,xx,3.355,1894-01-09,1894,4.841,91,8,0,0,9652,2021-04-17
104396,Dickson Experimental Sound Film,Dickson Experimental Sound Film,en,3.913,1894-08-31,1894,6.17,103,177707,0,0,9654,2021-04-18
356154,Chinese Opium Den,Chinese Opium Den,en,0.325,1894-10-16,1894,3.1,7,6,0,0,9655,2021-04-18
159895,Corbett and Courtney Before the Kinetograph,Corbett and Courtney Before the Kinetograph,xx,1.935,1894-11-17,1894,4.9,36,7,0,0,9656,2021-04-18
154339,Falling Cat,Falling Cat,xx,2.355,1894-01-01,1894,5.3,50,2049440,0,0,9662,2021-04-20
356155,"Glenroy Bros., No. 2","Glenroy Bros., No. 2",en,1.379,1894-01-01,1894,4.714,21,312728,0,0,9663,2021-04-21
152215,Glenroy Brothers (Comic Boxing),Glenroy Brothers (Comic Boxing),xx,1.439,1894-10-05,1894,4.9,26,256782,0,0,9664,2021-04-21
159905,Leonard-Cushing Fight,Leonard-Cushing Fight,en,1.44,1894-06-14,1894,5.146,24,203646,0,0,9668,2021-04-21
189054,"Luis Martinetti, Contortionist","Luis Martinetti, Contortionist",xx,1.345,1894-01-01,1894,5.0,24,277115,0,0,9671,2021-04-23
751244,Un rêve au coin du feu,Un rêve au coin du feu,fr,0.211,1894-12-15,1894,3.3,3,413219,0,0,9681,2021-04-26
356151,Miss Jerry,Miss Jerry,en,0.405,1894-10-08,1894,4.5,4,9,0,0,9779,2021-05-02
82120,The Sprinkler Sprinkled,Arroseur et arrosé,fr,4.856,1895-06-10,1895,6.857,248,14,0,0,5444,2014-05-04
34372,"The Execution of Mary, Queen of Scots","The Execution of Mary, Queen of Scots",xx,5.414,1895-08-28,1895,6.182,110,132134,0,0,6200,2015-04-13
194085,Akrobatisches Potpourri,Akrobatisches Potpourri,de,0.943,1895-11-01,1895,4.526,19,11,1,1,9679,2021-04-24
144410,Annabelle Serpentine Dance,Annabelle Serpentine Dance,xx,4.894,1895-04-01,1895,5.9,102,154152,0,0,9683,2021-04-26
194081,Italienischer Bauerntanz,Italienischer Bauerntanz,de,0.758,1895-11-01,1895,4.1,20,17,0,0,9714,2021-04-29
122134,Baby's Meal,Repas de bébé,fr,6.171,1895-12-28,1895,5.587,155,29,1,1,9715,2021-04-29
189056,Billy Edwards and the Unknown,Billy Edwards and the Unknown,xx,2.867,1895-01-30,1895,3.6,14,477266,0,0,9766,2021-04-30
127777,The Blacksmiths,Les forgerons,fr,3.666,1895-12-28,1895,5.0,72,22,0,0,9767,2021-04-30
129436,Boat Leaving the Port,Barque sortant du port,fr,3.594,1895-01-01,1895,5.422,83,16,0,0,9787,2021-05-03
133063,The Haunted Castle,Le manoir du diable,fr,5.255,1896-12-24,1896,6.449,187,91,0,0,4982,2013-12-25
104462,A Terrible Night,Une nuit terrible,fr,4.083,1896-01-01,1896,5.086,81,131,0,0,5406,2014-04-20
147554,The Cabbage-Patch Fairy,La fée aux choux,fr,5.41,1896-03-31,1896,5.236,91,223341,0,0,5445,2014-05-04
160,The Arrival of a Train at La Ciotat,L'arrivée d'un train à La Ciotat,fr,7.994,1896-06-30,1896,7.089,472,12,0,0,6199,2015-04-13
126413,Sandow,Sandow,en,2.746,1896-09-30,1896,5.1,65,1428455,0,0,9672,2021-04-23
194583,Alger: Rue Bab-Azoun,Alger: Rue Bab-Azoun,fr,0.786,1896-12-19,1896,4.9,21,1672718,0,0,9949,2021-07-09
194562,Lassage des bœufs pour le labour,Lassage des bœufs pour le labour,fr,0.583,1896-10-20,1896,4.6,7,1736599,0,0,9950,2021-07-09
190560,Lancement d'un navire,Lancement d'un navire,fr,1.168,1896-04-20,1896,5.5,16,222137,0,0,9901,2021-06-18
144391,Snowball Fight,Bataille de neige,fr,3.377,1897-02-07,1897,6.5,74,41,0,0,9328,2020-11-13
49296,The Four Troublesome Heads,Un homme de têtes,fr,6.777,1898-11-30,1898,7.139,166,135696,0,0,4978,2013-12-24
104700,The Astronomer's Dream,La lune à un mètre,fr,7.394,1898-01-01,1898,6.876,197,211,0,0,5410,2014-04-22
104702,The Temptation of St. Anthony,La tentation de Saint-Antoine,fr,2.051,1898-01-01,1898,5.806,54,224240,0,0,5411,2014-04-22
49295,The Conjurer,L'impressionniste fin de siècle,fr,2.519,1899-01-01,1899,6.264,53,246,0,0,4994,2013-12-26
114108,Cinderella,Cendrillon,fr,5.838,1899-10-01,1899,6.185,108,230,3,0,5914,2014-11-12
195620,Sherlock Holmes Baffled,Sherlock Holmes Baffled,en,2.637,1900-05-21,1900,5.195,41,291476,0,0,1594,2010-09-22
144432,The Enchanted Drawing,The Enchanted Drawing,en,3.084,1900-11-16,1900,6.37,73,300,0,0,4271,2013-06-26
179236,Grandma's Reading Glass,Grandma's Reading Glass,en,3.048,1900-11-01,1900,6.4,74,304,0,0,4343,2013-07-13
154171,As Seen Through a Telescope,As Seen Through a Telescope,en,1.539,1900-09-01,1900,5.5,41,272,0,0,4344,2013-07-13
105303,Explosion of a Motor Car,Explosion of a Motor Car,xx,3.292,1900-07-01,1900,6.055,55,257654,0,0,4345,2013-07-13
195626,Le duel d'Hamlet,Le duel d'Hamlet,fr,1.156,1900-05-21,1900,5.233,15,306,0,0,4346,2013-07-13
49280,The One-Man Band,L'homme orchestre,fr,5.076,1900-01-01,1900,6.816,103,135453,0,0,4993,2013-12-26
1137292,Grandma Threading Her Needle,Grandma Threading Her Needle,en,0.001,1900-06-07,1900,0.0,0,377995,0,0,5069,2014-01-14
193408,"Searching Ruins on Broadway, Galveston, for Dead Bodies","Searching Ruins on Broadway, Galveston, for Dead Bodies",en,0.829,1900-09-23,1900,4.5,6,230746,0,0,5072,2014-01-14
179235,Let Me Dream Again,Let Me Dream Again,en,3.01,1900-08-01,1900,5.7,53,313,0,0,5438,2014-05-03
106814,The Doctor and the Monkey,Le Savant et le Chimpanzé,fr,1.464,1900-01-01,1900,5.4,26,227438,0,0,5446,2014-05-04
49279,The Man with the Rubber Head,L'Homme à la tête de caoutchouc,fr,4.559,1901-12-01,1901,7.2,153,359,0,0,4995,2013-12-26
185219,Dream and Reality,Rêve et réalité,fr,1.156,1901-07-20,1901,4.759,29,258104,0,0,5437,2014-05-03
49275,Bluebeard,Barbe-bleue,fr,3.038,1901-07-25,1901,6.254,61,131934,0,0,5500,2014-05-26
775,A Trip to the Moon,Le Voyage dans la Lune,fr,14.908,1902-06-21,1902,7.915,1794,417,0,0,1252,2010-07-23
108292,Gulliver's Travels Among the Lilliputians and the Giants,Le voyage de Gulliver à Lilliput et chez les géants,fr,1.551,1902-11-22,1902,6.075,40,229024,0,0,5431,2014-05-02
190669,"The Twentieth Century Tramp; or, Happy Hooligan and His Airship","The Twentieth Century Tramp; or, Happy Hooligan and His Airship",en,0.518,1902-01-27,1902,4.7,7,367177,0,0,5432,2014-05-02
108278,The Treasures of Satan,Les trésors de satan,fr,2.298,1902-07-26,1902,5.109,32,413,0,0,5443,2014-05-04
5698,The Great Train Robbery,The Great Train Robbery,en,12.939,1903-12-07,1903,7.0,617,439,0,0,1319,2010-07-25
16465,The Infernal Cauldron,Le chaudron infernal,fr,4.375,1903-10-17,1903,6.277,92,135180,0,0,5002,2013-12-28
49273,The Melomaniac,Le Mélomane,fr,3.489,1903-08-15,1903,6.646,82,455,0,0,5063,2014-01-12
44449,The Monster,Le monstre,fr,2.827,1903-08-14,1903,5.951,51,223755,0,0,5064,2014-01-12
127097,The Enchanted Well,Le puits fantastique,fr,1.24,1903-03-20,1903,5.464,28,189498,0,0,5683,2014-08-09
44335,The Cook in Trouble,Sorcellerie culinaire,fr,1.952,1904-05-06,1904,5.239,23,215664,0,0,5224,2014-03-03
44333,The Living Playing Cards,Les cartes vivantes,fr,2.244,1905-01-06,1905,6.5,48,135179,0,0,5404,2014-04-20
44324,The Untamable Whiskers,Le Roi du maquillage,fr,1.999,1904-03-05,1904,6.232,41,135631,0,0,5601,2014-06-29
2963,The Impossible Voyage,Le voyage à travers l'impossible,fr,7.699,1904-10-01,1904,7.23,185,499,0,0,6135,2015-03-07
44330,The Scheming Gambler's Paradise,Le tripot clandestin,fr,2.012,1905-12-15,1905,5.6,26,135690,0,0,5003,2013-12-28
44342,The Black Imp,Le diable noir,fr,2.551,1905-01-27,1905,6.5,71,215575,0,0,5602,2014-06-29
20105,The Story of the Kelly Gang,The Story of the Kelly Gang,en,2.357,1906-12-26,1906,5.3,34,574,1,0,1349,2010-07-26
49272,The Mysterious Retort,L'Alchimiste Parafaragaramus ou la Cornue infernale,fr,0.779,1906-09-28,1906,5.4,22,216016,0,0,5024,2014-01-01
134750,Humorous Phases of Funny Faces,Humorous Phases of Funny Faces,xx,2.036,1906-04-05,1906,5.7,55,554,0,0,5435,2014-05-03
49277,The Hilarious Posters,Les affiches en goguette,fr,2.884,1906-04-20,1906,6.0,36,135122,0,0,5603,2014-06-30
137757,The Merry Frolics of Satan,Les quatre cents farces du diable,fr,2.344,1906-09-07,1906,6.4,58,567,0,0,5684,2014-08-09
196287,A Funny Shave,Ah! La barbe!,fr,1.037,1906-04-25,1906,5.6,21,449172,0,0,6206,2015-04-16
120026,The Consequences of Feminism,Les résultats du féminisme,fr,3.329,1906-12-21,1906,6.2,59,1260944,0,0,7215,2016-10-19
49278,The Eclipse: Courtship of the Sun and Moon,Eclipse de Soleil en pleine lune,fr,2.906,1907-06-07,1907,6.1,44,215737,0,0,5223,2014-03-03
49298,Good Glue Sticks,La colle universelle,fr,1.145,1907-09-20,1907,4.9,24,215817,0,0,5615,2014-07-06
350807,Unusual Cooking,Cuisine abracadabrante,fr,0.072,1908-06-05,1908,5.0,2,1802750,0,0,6231,2015-05-04
144440,"Princess Nicotine; or, The Smoke Fairy","Princess Nicotine; or, The Smoke Fairy",en,1.96,1909-08-10,1909,5.807,44,1009,2,1,4409,2013-07-28
49271,The Diabolic Tenant,Le Locataire Diabolique,fr,3.289,1909-01-30,1909,6.8,64,127948,0,0,5635,2014-07-14
232957,The Barometer of Fidelity,Le baromètre de la fidélité,fr,0.529,1909-11-04,1909,5.1,5,277596,1,0,6211,2015-04-19
193988,Tilly the Tomboy Visits the Poor,Tilly the Tomboy Visits the Poor,en,1.081,1910-09-16,1910,5.0,6,232821,3,0,1464,2010-08-11
49281,The Faithful Furniture,Le Mobilier fidèle,fr,0.73,1910-01-01,1910,6.1,17,486978,0,0,4983,2013-12-25
113194,A Trip to Mars,A Trip to Mars,en,0.834,1910-02-18,1910,6.3,22,1515725,0,0,5685,2014-08-09
71266,Cleopatra,Cleopatra,en,1.103,1912-11-13,1912,3.5,21,2101,2,0,2003,2011-02-07
127271,The Invaders,The Invaders,en,1.351,1912-11-29,1912,5.5,12,2281,0,0,2005,2011-02-08
193833,Max and the Donkey,L'âne jaloux,en,0.698,1912-07-04,1912,4.7,3,277865,0,0,5357,2014-04-03
191911,The Voyage of M. Bourrichon,Le voyage de M. Bourrichon,en,0.7,1913-05-07,1913,4.2,12,3512,0,0,5364,2014-04-04
105408,Suspense.,Suspense.,en,5.929,1913-07-06,1913,7.0,87,3424,0,0,5915,2014-11-12
110803,A Florida Enchantment,A Florida Enchantment,en,3.017,1914-08-10,1914,4.7,12,3973,2,1,4457,2013-08-10
618,The Birth of a Nation,The Birth of a Nation,en,16.289,1915-02-08,1915,6.0,530,4972,2,0,1258,2010-07-23
126925,Gretchen the Greenhorn,Gretchen the Greenhorn,en,1.306,1916-09-03,1916,6.0,10,6745,3,0,2008,2011-02-08
265051,Lady Windermere's Fan,Lady Windermere's Fan,en,0.913,1916-07-01,1916,5.0,1,279914,3,0,2014,2011-02-10
13707,The Vagabond,The Vagabond,en,7.04,1916-07-10,1916,6.701,127,7507,0,0,5368,2014-04-07
3059,Intolerance: Love's Struggle Throughout the Ages,Intolerance: Love's Struggle Throughout the Ages,en,10.957,1916-09-04,1916,7.0,338,6864,0,0,5944,2014-11-24
174598,Snow White,Snow White,en,2.131,1916-12-24,1916,6.038,13,7361,3,0,7004,2016-07-28
174711,A Tale of Two Cities,A Tale of Two Cities,en,1.638,1917-03-10,1917,4.8,6,8652,3,0,1981,2011-02-04
36822,Rebecca of Sunnybrook Farm,Rebecca of Sunnybrook Farm,en,1.444,1917-09-22,1917,5.8,17,8499,3,0,1993,2011-02-05
95866,The Poor Little Rich Girl,The Poor Little Rich Girl,en,3.039,1917-03-05,1917,5.8,34,8443,3,0,1994,2011-02-05
174708,A Romance of the Redwoods,A Romance of the Redwoods,en,1.951,1917-05-14,1917,6.4,13,8519,0,0,2015,2011-02-10
174731,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",en,0.641,1917-12-14,1917,5.8,6,8489,2,1,2019,2011-02-11
76951,Tarzan of the Apes,Tarzan of the Apes,en,4.68,1918-01-27,1918,5.318,22,9682,3,0,1996,2011-02-05
70753,Stella Maris,Stella Maris,en,4.493,1918-01-21,1918,6.7,27,9652,3,0,2007,2011-02-08
53637,Are Crooks Dishonest?,Are Crooks Dishonest?,en,0.62,1918-06-23,1918,5.6,9,8844,0,0,5441,2014-05-04
48263,I Don't Want to Be a Man,Ich möchte kein Mann sein,de,2.037,1918-10-01,1918,6.4,53,10281,3,1,7108,2016-09-08
72497,When the Clouds Roll By,When the Clouds Roll By,en,1.258,1919-12-28,1919,6.833,18,10879,3,1,2018,2011-02-11
899,Broken Blossoms,Broken Blossoms,en,7.548,1919-05-13,1919,6.9,224,9968,0,0,2588,2011-08-02
234,The Cabinet of Dr. Caligari,Das Cabinet des Dr. Caligari,de,17.245,1920-02-27,1920,7.916,1593,10323,0,0,1306,2010-07-25
108988,Pollyanna,Pollyanna,en,1.287,1920-01-18,1920,6.5,17,11588,3,0,1991,2011-02-05
77621,Within Our Gates,Within Our Gates,en,6.748,1920-01-12,1920,5.9,89,11870,3,0,5948,2014-11-26
42511,Orphans of the Storm,Orphans of the Storm,en,9.364,1921-12-28,1921,6.8,86,12532,3,0,1263,2010-07-23
10098,The Kid,The Kid,en,15.55,1921-01-21,1921,8.2,2109,12349,0,0,3945,2013-03-01
155953,The Blot,The Blot,en,2.167,1921-09-04,1921,6.5,22,11979,3,0,4204,2013-06-04
58129,The Phantom Carriage,Körkarlen,sv,12.815,1921-01-01,1921,7.8,318,12364,2,0,5898,2014-11-04
653,Nosferatu,"Nosferatu, eine Symphonie des Grauens",de,119.319,1922-02-16,1922,7.7,2061,13442,2,0,1307,2010-07-25
28480,Phantom,Phantom,de,2.89,1922-11-13,1922,6.756,45,13496,2,0,1631,2010-10-04
175594,Nathan der Weise,Nathan der Weise,de,0.692,1922-12-28,1922,7.0,3,13428,2,0,1778,2010-11-25
171432,The Man from Beyond,The Man from Beyond,en,1.556,1922-04-02,1922,5.0,14,13367,1,0,2001,2011-02-07
57283,Häxan,Häxan,sv,9.303,1922-09-18,1922,7.611,379,13257,3,0,3800,2013-01-03
25770,The Paleface,The Paleface,en,3.807,1922-01-01,1922,6.122,90,12543,0,0,5361,2014-04-04
669,Nanook of the North,Nanook of the North,en,10.171,1922-06-11,1922,7.1,298,13427,1,0,5901,2014-11-05
35227,Foolish Wives,Foolish Wives,en,5.905,1922-01-11,1922,6.5,88,13140,3,0,5958,2014-12-02
5998,"Dr. Mabuse, the Gambler","Dr. Mabuse, der Spieler",de,6.871,1922-04-27,1922,7.7,190,13086,3,0,5967,2014-12-07
22596,Safety Last!,Safety Last!,en,9.489,1923-04-01,1923,7.737,509,14429,0,0,1961,2011-02-04
41348,Why Worry?,Why Worry?,en,2.381,1923-09-09,1923,6.6,38,14611,0,0,1967,2011-02-04
175695,The Silent Command,The Silent Command,en,0.28,1923-08-18,1923,5.0,4,14469,2,0,1998,2011-02-06
49452,The Smiling Madame Beudet,La souriante Madame Beudet,fr,5.388,1923-11-09,1923,5.9,81,13626,3,0,5888,2014-10-31
701,Our Hospitality,Our Hospitality,en,9.674,1923-11-19,1923,7.5,274,14341,0,0,5949,2014-11-27
28974,A Woman of Paris: A Drama of Fate,A Woman of Paris: A Drama of Fate,en,6.085,1923-10-01,1923,6.735,164,14624,2,0,8947,2020-01-03
31506,Die Nibelungen: Siegfried,Die Nibelungen: Siegfried,de,10.686,1924-02-14,1924,7.7,136,15175,2,0,1337,2010-07-26
42512,Die Nibelungen: Kriemhild's Revenge,Die Nibelungen: Kriemhilds Rache,de,8.013,1924-04-26,1924,7.5,103,15174,2,0,1338,2010-07-26
28963,The Thief of Bagdad,The Thief of Bagdad,en,7.601,1924-03-18,1924,7.322,163,15400,0,0,1264,2010-07-23
120673,Wild Oranges,Wild Oranges,en,2.362,1924-01-20,1924,6.3,15,15498,0,0,1960,2011-02-04
32318,The Navigator,The Navigator,en,6.135,1924-09-28,1924,7.125,240,15163,0,0,2009,2011-02-09
992,Sherlock Jr.,Sherlock Jr.,en,10.939,1924-04-17,1924,8.1,995,15324,0,0,2011,2011-02-09
40574,Girl Shy,Girl Shy,en,4.83,1924-04-20,1924,6.9,62,14945,0,0,2016,2011-02-10
176283,Manhandled,Manhandled,en,1.511,1924-07-21,1924,6.5,13,15116,3,0,2020,2011-02-11
84880,The Great White Silence,The Great White Silence,en,2.667,1924-05-01,1924,7.802,48,1764657,0,0,2413,2011-06-18
176272,Au Secours!,Au Secours!,fr,1.048,1924-06-17,1924,6.6,19,13845,0,0,6209,2015-04-19
1405,Greed,Greed,en,5.776,1924-12-04,1924,7.4,176,15881,3,0,8458,2018-10-28
964,The Phantom of the Opera,The Phantom of the Opera,en,12.169,1925-09-22,1925,7.1,344,16220,2,0,1305,2010-07-25
643,Battleship Potemkin,Броненосец Потёмкин,ru,17.086,1925-12-24,1925,7.616,1165,15648,0,0,1308,2010-07-25
962,The Gold Rush,The Gold Rush,en,16.832,1925-07-13,1925,8.0,1610,15864,0,0,1309,2010-07-25
33015,Go West,Go West,en,6.148,1925-11-01,1925,6.866,127,15863,0,0,1978,2011-02-04
42359,The Freshman,The Freshman,en,5.709,1925-09-20,1925,7.0,110,15841,0,0,2012,2011-02-09
32600,Seven Chances,Seven Chances,en,8.934,1925-03-15,1925,7.509,273,16332,0,1,3077,2012-02-27
2981,The Lost World,The Lost World,en,8.764,1925-02-02,1925,6.7,140,16039,2,1,5514,2014-05-30
3060,The Big Parade,The Big Parade,en,8.242,1925-11-05,1925,7.568,110,15624,2,0,5962,2014-12-04
44967,Strike,Стачка,ru,8.32,1925-04-28,1925,7.306,214,15361,0,0,5991,2014-12-18
95956,The Temptress,The Temptress,en,2.687,1926-10-03,1926,6.5,21,17449,1,0,1334,2010-07-26
38687,Flesh and the Devil,Flesh and the Devil,en,4.801,1926-12-25,1926,7.2,58,16884,1,0,1260,2010-07-23
961,The General,The General,en,8.765,1926-12-25,1926,8.0,1251,17925,0,0,1310,2010-07-25
42368,For Heaven's Sake,For Heaven's Sake,en,3.294,1926-04-05,1926,6.9,38,16895,0,0,1966,2011-02-04
183514,So's Your Old Man,So's Your Old Man,en,0.885,1926-10-25,1926,6.375,8,17410,3,0,3217,2012-04-30
19354,The Adventures of Prince Achmed,Die Abenteuer des Prinzen Achmed,de,7.598,1926-09-03,1926,7.536,208,15532,1,0,5974,2014-12-09
82283,It,It,en,7.228,1927-02-05,1927,6.887,62,18033,3,0,1227,2010-07-22
19,Metropolis,Metropolis,de,23.059,1927-02-06,1927,8.113,2776,17136,1,0,1267,2010-07-23
42536,Napoleon,Napoléon,fr,9.434,1927-05-08,1927,7.9,179,18192,2,0,1312,2010-07-25
27503,The Unknown,The Unknown,en,6.405,1927-05-29,1927,7.487,186,18528,0,0,1311,2010-07-25
631,Sunrise: A Song of Two Humans,Sunrise: A Song of Two Humans,en,11.87,1927-11-04,1927,7.836,806,18455,2,0,1632,2010-10-04
16661,The Kid Brother,The Kid Brother,en,5.555,1927-01-17,1927,6.9,92,18051,0,0,1964,2011-02-04
110655,Nevada,Nevada,en,0.63,1927-08-01,1927,6.0,1,18199,0,0,1982,2011-02-04
73969,My Best Girl,My Best Girl,en,2.479,1927-10-31,1927,7.0,18,18183,3,0,2010,2011-02-09
28966,Wings,Wings,en,8.429,1927-08-12,1927,7.2,276,18578,1,0,3118,2012-03-14
939,The Jazz Singer,The Jazz Singer,en,11.097,1927-10-06,1927,6.099,218,18037,1,0,5975,2014-12-09
52782,Downhill,Downhill,en,5.7,1927-10-24,1927,5.7,83,17825,1,0,7324,2016-12-13
780,The Passion of Joan of Arc,La Passion de Jeanne d'Arc,fr,13.363,1928-04-21,1928,7.986,945,19254,0,0,1314,2010-07-25
22595,Speedy,Speedy,en,5.855,1928-04-07,1928,7.3,93,19412,0,0,1963,2011-02-04
28978,The Circus,The Circus,en,12.834,1928-01-06,1928,8.0,790,18773,0,0,1968,2011-02-04
31411,The Cameraman,The Cameraman,en,11.019,1928-09-10,1928,7.9,369,18742,0,0,1970,2011-02-04
25768,"Steamboat Bill, Jr.","Steamboat Bill, Jr.",en,9.545,1928-05-09,1928,7.6,337,19421,0,0,1971,2011-02-04
27777,The Racket,The Racket,en,2.494,1928-11-01,1928,6.6,34,19304,0,0,1972,2011-02-04
85697,Beggars of Life,Beggars of Life,en,4.455,1928-09-22,1928,7.1,40,18684,0,0,1977,2011-02-04
189935,The Power of the Press,The Power of the Press,en,2.07,1928-10-30,1928,6.15,10,19290,1,0,1979,2011-02-04
110887,A Girl in Every Port,A Girl in Every Port,en,2.368,1928-02-26,1928,6.3,18,18937,0,0,1980,2011-02-04
53209,The Patsy,The Patsy,en,2.017,1928-04-22,1928,6.8,20,19258,3,0,2013,2011-02-09
190160,While the City Sleeps,While the City Sleeps,en,1.208,1928-02-15,1928,5.9,9,19571,2,0,2017,2011-02-11
27517,The Man Who Laughs,The Man Who Laughs,en,8.282,1928-04-27,1928,7.3,199,19130,2,0,2021,2011-02-11
3061,The Crowd,The Crowd,en,5.312,1928-03-03,1928,7.6,171,18806,1,0,5912,2014-11-10
885,The Docks of New York,The Docks of New York,en,5.182,1928-09-16,1928,6.98,100,18839,2,1,5984,2014-12-15
42614,Our Dancing Daughters,Our Dancing Daughters,en,2.462,1928-09-01,1928,6.4,27,19237,2,0,9314,2020-10-23
